epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
37,0.051224,0.017235,0,0.89604,0.77352,0.85424,0.45204,0.044658,0.0118,0,0.008812,0.008812,0.008812,0.48014372142105266,0.8302844591389349
38,0.050298,0.017386,0,0.88322,0.78205,0.87469,0.45349,0.04631,0.011799,0,0.008779,0.008779,0.008779,0.49026029266666665,0.8295618140001322
39,0.049799,0.017849,0,0.89079,0.80674,0.88899,0.47723,0.043816,0.010834,0,0.008746,0.008746,0.008746,0.50022853535,0.8466842112952349
40,0.049529,0.016913,0,0.89289,0.79121,0.88971,0.48196,0.042046,0.011627,0,0.008713,0.008713,0.008713,0.5097280832682927,0.8389804606614809
41,0.048181,0.01634,0,0.85868,0.81502,0.89543,0.46196,0.045903,0.011202,0,0.00868,0.00868,0.00868,0.5189114622380953,0.8362805444225369
42,0.048858,0.017044,0,0.88212,0.77473,0.87271,0.47335,0.043466,0.012306,0,0.008647,0.008647,0.008647,0.5271393352093022,0.824944717506111
43,0.04789,0.016473,0,0.92701,0.79091,0.89054,0.46513,0.04681,0.010872,0,0.008614,0.008614,0.008614,0.5353984412272728,0.853568826371426
44,0.047212,0.016997,0,0.89768,0.80338,0.89646,0.46322,0.048562,0.010055,0,0.008581,0.008581,0.008581,0.5434220314222222,0.8479161915511504
45,0.047387,0.01603,0,0.92089,0.80586,0.90863,0.50245,0.042045,0.010297,0,0.008548,0.008548,0.008548,0.5513613350869565,0.8595435533806284
46,0.047564,0.016188,0,0.91959,0.81689,0.90735,0.50329,0.041507,0.010548,0,0.008515,0.008515,0.008515,0.558935562,0.865203025776283
47,0.046469,0.016462,0,0.90504,0.76805,0.88261,0.43534,0.045272,0.010497,0,0.008482,0.008482,0.008482,0.5656787794583333,0.8309367362186134
48,0.046318,0.016599,0,0.86869,0.77839,0.87345,0.41821,0.047077,0.010628,0,0.008449,0.008449,0.008449,0.5719598247755102,0.8210646830755033
49,0.046777,0.017071,0,0.88611,0.78571,0.88765,0.43473,0.047996,0.010117,0,0.008416,0.008416,0.008416,0.57827362828,0.8328952735342322
50,0.044759,0.01575,0,0.91277,0.8049,0.89958,0.45012,0.043141,0.010106,0,0.008383,0.008383,0.008383,0.5845737532156863,0.8554478718263693
51,0.044403,0.015824,0,0.91513,0.81685,0.90891,0.47942,0.043365,0.0099204,0,0.00835,0.00835,0.00835,0.5908109887307693,0.8632015848912804
52,0.04401,0.015645,0,0.90278,0.79938,0.89747,0.47034,0.043907,0.010109,0,0.008317,0.008317,0.008317,0.5965970078113207,0.8479394139211354
53,0.044694,0.016041,0,0.92742,0.84249,0.90964,0.52011,0.042976,0.009859,0,0.008284,0.008284,0.008284,0.6023941002592593,0.8829172961337018
54,0.044152,0.015925,0,0.93025,0.83052,0.92327,0.51223,0.040344,0.0099483,0,0.008251,0.008251,0.008251,0.6082282075272727,0.877560646762496
55,0.04403,0.015142,0,0.91081,0.85348,0.92327,0.51752,0.039845,0.0097375,0,0.008218,0.008218,0.008218,0.6138539538214286,0.8812135406310755
56,0.042977,0.015673,0,0.93707,0.81813,0.91285,0.53913,0.039069,0.009939,0,0.008185,0.008185,0.008185,0.619099498491228,0.8735700536690976
57,0.044021,0.01559,0,0.91946,0.84799,0.92337,0.5032,0.041363,0.0096607,0,0.008152,0.008152,0.008152,0.6243455416206897,0.8822799914000395
58,0.044252,0.015273,0,0.91142,0.84797,0.92426,0.52831,0.039399,0.0096038,0,0.008119,0.008119,0.008119,0.6294288375254238,0.878550881157674
59,0.044601,0.015799,0,0.88202,0.82051,0.88705,0.45049,0.04658,0.010087,0,0.008086,0.008086,0.008086,0.6337225235666666,0.8501538653650744
60,0.043628,0.01609,0,0.93452,0.81868,0.90891,0.49613,0.043298,0.0095798,0,0.008053,0.008053,0.008053,0.6382337936721312,0.8727730248688113
61,0.04311,0.015726,0,0.93457,0.82601,0.93311,0.52435,0.039077,0.0095043,0,0.00802,0.00802,0.00802,0.642989861516129,0.8769430138931489
62,0.042581,0.015194,0,0.92351,0.8403,0.91467,0.47737,0.0431,0.0097552,0,0.007987,0.007987,0.007987,0.6473022446666667,0.8799422307391387
63,0.043023,0.01512,0,0.94098,0.81759,0.91453,0.48218,0.045699,0.0095025,0,0.007954,0.007954,0.007954,0.65147767834375,0.874956172572033
64,0.043799,0.01573,0,0.93653,0.83773,0.92356,0.52445,0.040583,0.0096615,0,0.007921,0.007921,0.007921,0.6556635602153845,0.8843791517590431
65,0.042207,0.014978,0,0.92593,0.86997,0.9353,0.52882,0.037984,0.0093518,0,0.007888,0.007888,0.007888,0.659900475969697,0.8970781470015035
66,0.041375,0.015481,0,0.92082,0.84249,0.9258,0.52559,0.039808,0.009565,0,0.007855,0.007855,0.007855,0.6638691255820895,0.8799152069687123
67,0.04136,0.01532,0,0.93009,0.84249,0.93166,0.51819,0.038053,0.0096218,0,0.007822,0.007822,0.007822,0.6678072266764705,0.8841254263277256
68,0.041968,0.015374,0,0.91995,0.81136,0.91933,0.52447,0.038237,0.0099762,0,0.007789,0.007789,0.007789,0.6714524842608696,0.862249547452507
69,0.04091,0.014926,0,0.93011,0.85312,0.93782,0.53318,0.037668,0.0093671,0,0.007756,0.007756,0.007756,0.6752577344857144,0.8899529989962035
70,0.03984,0.014582,0,0.94374,0.86018,0.94257,0.54279,0.037978,0.0092136,0,0.007723,0.007723,0.007723,0.679022695971831,0.9000246942214732
71,0.040879,0.015063,0,0.92089,0.87409,0.94522,0.56891,0.036855,0.0093233,0,0.00769,0.00769,0.00769,0.68271988075,0.8968798984946907
72,0.040381,0.014465,0,0.90526,0.8925,0.94118,0.53304,0.038441,0.0093134,0,0.007657,0.007657,0.007657,0.6862604303287672,0.8988347165361338
73,0.040795,0.015302,0,0.93997,0.86028,0.94051,0.56842,0.03534,0.0092115,0,0.007624,0.007624,0.007624,0.6896962353243243,0.8983612182752395
74,0.039456,0.014311,0,0.91766,0.87179,0.94746,0.56231,0.035847,0.0090275,0,0.007591,0.007591,0.007591,0.6931330855200001,0.8941370939674201
75,0.039281,0.014777,0,0.93473,0.83935,0.92985,0.48781,0.044265,0.0091203,0,0.007558,0.007558,0.007558,0.6962477817631578,0.8844760388483044
76,0.040464,0.015086,0,0.91605,0.87933,0.94912,0.52122,0.037112,0.0092371,0,0.007525,0.007525,0.007525,0.6995318365454545,0.8973144921966381
77,0.040192,0.015245,0,0.90566,0.87729,0.94452,0.53993,0.036428,0.0093104,0,0.007492,0.007492,0.007492,0.7026727104358975,0.8912492906699572
78,0.039351,0.014616,0,0.92792,0.87243,0.94336,0.57734,0.034671,0.0090291,0,0.007459,0.007459,0.007459,0.7057193849873418,0.8993198495848029
79,0.039082,0.014439,0,0.94189,0.84615,0.93952,0.56005,0.036261,0.0091906,0,0.007426,0.007426,0.007426,0.708641892675,0.8914568169615892
80,0.039806,0.014449,0,0.94943,0.85968,0.94482,0.53717,0.037346,0.0090311,0,0.007393,0.007393,0.007393,0.7115576717777778,0.9023287499378146
81,0.038735,0.014133,0,0.93551,0.88828,0.94604,0.52123,0.038326,0.0089796,0,0.00736,0.00736,0.00736,0.7144172123658536,0.9112834512745437
82,0.040067,0.014738,0,0.9471,0.85348,0.94436,0.55649,0.036342,0.0089408,0,0.007327,0.007327,0.007327,0.7171876073975904,0.8978561441313355
83,0.039779,0.014676,0,0.92205,0.88095,0.9472,0.57427,0.035438,0.0090128,0,0.007294,0.007294,0.007294,0.7199258501666667,0.9010315557404326
84,0.038428,0.014216,0,0.93708,0.86813,0.95256,0.56646,0.036561,0.0088414,0,0.007261,0.007261,0.007261,0.7226627225176471,0.9012882272976551
85,0.038829,0.014911,0,0.91651,0.88463,0.95343,0.57865,0.035326,0.0086605,0,0.007228,0.007228,0.007228,0.7253460629534884,0.9002878635752911
86,0.038227,0.013983,0,0.96772,0.87546,0.9559,0.59886,0.033768,0.0086322,0,0.007195,0.007195,0.007195,0.7279961082068965,0.9192809722327716
87,0.038692,0.014405,0,0.95973,0.87289,0.94824,0.57449,0.036326,0.0086422,0,0.007162,0.007162,0.007162,0.7304988797045454,0.9142525124684878
88,0.038387,0.014569,0,0.94475,0.87912,0.94976,0.54054,0.037971,0.0087192,0,0.007129,0.007129,0.007129,0.7329624877977527,0.9107541875243301
89,0.037544,0.014255,0,0.93695,0.88645,0.95918,0.59126,0.034557,0.0087944,0,0.007096,0.007096,0.007096,0.7354760157111111,0.9110006882746517
90,0.037972,0.014101,0,0.9493,0.86447,0.94764,0.55037,0.037313,0.0088696,0,0.007063,0.007063,0.007063,0.737807488065934,0.9049012509855164
91,0.038438,0.014502,0,0.94579,0.86279,0.9444,0.54252,0.036635,0.0089963,0,0.00703,0.00703,0.00703,0.740053058847826,0.9023854671620829
92,0.038071,0.014074,0,0.94767,0.82915,0.93462,0.53537,0.038388,0.0088397,0,0.006997,0.006997,0.006997,0.7421451764946237,0.8844571543544085
93,0.037405,0.014426,0,0.91718,0.87213,0.94225,0.53521,0.037365,0.0090308,0,0.006964,0.006964,0.006964,0.744273951212766,0.8940878812503144
94,0.037564,0.013971,0,0.92548,0.7961,0.90058,0.46599,0.043334,0.0092201,0,0.006931,0.006931,0.006931,0.7459192780421052,0.8559284238896828
95,0.03755,0.0138,0,0.91488,0.8022,0.90894,0.45318,0.044401,0.0096029,0,0.006898,0.006898,0.006898,0.7476174105625,0.8548427982388707
96,0.036948,0.01434,0,0.9613,0.86428,0.9498,0.57207,0.034507,0.0085043,0,0.006865,0.006865,0.006865,0.7497017671546391,0.9102119479836546
97,0.037129,0.013897,0,0.94561,0.89152,0.95864,0.59347,0.034256,0.008998,0,0.006832,0.006832,0.006832,0.7518337899387755,0.9177687231714685
98,0.036522,0.014331,0,0.93465,0.8956,0.95856,0.60084,0.033108,0.0086031,0,0.006799,0.006799,0.006799,0.7539219334747475,0.9147084168829395
99,0.037685,0.014092,0,0.94121,0.87962,0.95691,0.5821,0.034698,0.0084957,0,0.006766,0.006766,0.006766,0.7559518141399999,0.9093733519329097
100,0.036349,0.013626,0,0.9635,0.85531,0.95787,0.55736,0.035154,0.0085049,0,0.006733,0.006733,0.006733,0.7579510040990098,0.9061872158169353
101,0.036019,0.014279,0,0.94616,0.88645,0.95251,0.57684,0.034535,0.0084178,0,0.0067,0.0067,0.0067,0.7598584452352941,0.9153322660031321
102,0.035719,0.013825,0,0.93093,0.87363,0.94564,0.58535,0.034247,0.0087241,0,0.006667,0.006667,0.006667,0.7616621496504854,0.9013702796249502
103,0.036646,0.013766,0,0.93282,0.91553,0.96288,0.59238,0.033411,0.0084567,0,0.006634,0.006634,0.006634,0.7635969366730768,0.9240941321719371
104,0.035902,0.013781,0,0.95497,0.85449,0.94826,0.51006,0.038832,0.0086861,0,0.006601,0.006601,0.006601,0.7653556325142857,0.9019401537475268
105,0.036964,0.013525,0,0.92084,0.83883,0.92692,0.50909,0.041129,0.0087539,0,0.006568,0.006568,0.006568,0.7668798246603773,0.8779239484676105
106,0.035563,0.013649,0,0.94036,0.87546,0.95809,0.58676,0.033608,0.0084353,0,0.006535,0.006535,0.006535,0.7686668356448597,0.9067501906576643
107,0.035366,0.013748,0,0.95877,0.8956,0.96257,0.59309,0.032632,0.0083196,0,0.006502,0.006502,0.006502,0.7704622353148147,0.926109041884845
108,0.035239,0.013508,0,0.93537,0.9012,0.95587,0.57811,0.034612,0.0083999,0,0.006469,0.006469,0.006469,0.7721632239816514,0.917967127852464
109,0.035364,0.013657,0,0.94023,0.89318,0.95746,0.60814,0.031913,0.0083296,0,0.006436,0.006436,0.006436,0.7738477401272726,0.9161012882006753
110,0.035685,0.013826,0,0.95333,0.88462,0.95335,0.5615,0.036699,0.0084914,0,0.006403,0.006403,0.006403,0.7754648776036036,0.917690671236976
111,0.034997,0.013022,0,0.93845,0.89363,0.9581,0.57878,0.03499,0.0084327,0,0.00637,0.00637,0.00637,0.7770955483392857,0.9154917618226278
112,0.035151,0.013098,0,0.95898,0.90659,0.96396,0.62502,0.031298,0.0082898,0,0.006337,0.006337,0.006337,0.7787492160530973,0.9320493770804634
