epoch,train/box_loss,train/obj_loss,train/cls_loss,metrics/precision,metrics/recall,metrics/mAP_0.5,metrics/mAP_0.5:0.95,val/box_loss,val/obj_loss,val/cls_loss,x/lr0,x/lr1,x/lr2,cumulative_avg_mAP_0.5,metrics/F1_score
59,0.040845,0.011391,0,0.87441,0.74537,0.84004,0.54017,0.033093,0.0089127,0,0.008086,0.008086,0.008086,0.7226604006666667,0.8047500051858895
60,0.040442,0.011214,0,0.873,0.74755,0.8433,0.53137,0.03363,0.0088695,0,0.008053,0.008053,0.008053,0.7246380990163934,0.8054193329425194
61,0.039881,0.011292,0,0.87603,0.75346,0.84677,0.54772,0.032447,0.0087702,0,0.00802,0.00802,0.00802,0.7266079683870967,0.8101351512436407
62,0.039134,0.011344,0,0.86452,0.75076,0.84728,0.55173,0.031915,0.0088023,0,0.007987,0.007987,0.007987,0.7285233974603175,0.8036340884552524
63,0.038885,0.010853,0,0.8541,0.75325,0.83884,0.53768,0.032519,0.0088122,0,0.007954,0.007954,0.007954,0.730247094375,0.8005111830030797
64,0.039404,0.011487,0,0.86616,0.75599,0.84808,0.53843,0.032451,0.0088027,0,0.007921,0.007921,0.007921,0.7320599083076923,0.8073338450821442
65,0.038938,0.011147,0,0.87548,0.74654,0.84586,0.54772,0.032145,0.00875,0,0.007888,0.007888,0.007888,0.7337841521212121,0.8058850559179295
66,0.039621,0.011357,0,0.87591,0.76044,0.85457,0.5534,0.031785,0.0086426,0,0.007855,0.007855,0.007855,0.7355869259701493,0.8141008957741314
67,0.039186,0.011086,0,0.87227,0.76224,0.85674,0.55961,0.031639,0.0086132,0,0.007822,0.007822,0.007822,0.7373685888235295,0.8135515656679984
68,0.038601,0.011329,0,0.88645,0.75539,0.85811,0.55052,0.031932,0.0086975,0,0.007789,0.007789,0.007789,0.7391184643478261,0.8156890628806704
69,0.039799,0.011206,0,0.87384,0.75616,0.85273,0.54964,0.031667,0.0087072,0,0.007756,0.007756,0.007756,0.7407414862857143,0.8107519685889572
70,0.039041,0.01126,0,0.88235,0.75447,0.85298,0.55259,0.031923,0.0086959,0,0.007723,0.007723,0.007723,0.7423223104225353,0.8134145532190467
71,0.039522,0.010991,0,0.87906,0.7487,0.84737,0.54181,0.032714,0.0086964,0,0.00769,0.00769,0.00769,0.7437813061111112,0.8086600260480661
72,0.038258,0.011015,0,0.87284,0.76967,0.85623,0.56071,0.031457,0.00857,0,0.007657,0.007657,0.007657,0.7453216991780821,0.8180148221928634
73,0.039796,0.011252,0,0.87859,0.76005,0.85548,0.55475,0.031491,0.0085464,0,0.007624,0.007624,0.007624,0.7468103248648649,0.8150323799004051
